investment_id,account_id,investment_type,investment_amount,market_sector,interest_rate,return_percentage
b5b57e31-c1f9-40c4-8d81-59e2fc7f71ac,ac50a201-042a-45e2-bc8f-fbb9edfeaf21,Bonds,1919.42,Energy,8.53,16.11
75923434-7a47-4015-8e70-a7cc31ed0881,ac50a201-042a-45e2-bc8f-fbb9edfeaf21,Stocks,193.1,Finance,11.3,-3.36
2408d526-fb98-44f2-9b2a-e5a540f2b3fe,1a9cba74-6335-408d-b0c1-6c94616552e8,Mutual Funds,32283.31,Healthcare,7.5,7.6
aab19e76-20d6-4fed-ac6f-8e8da429172e,1a9cba74-6335-408d-b0c1-6c94616552e8,ETFs,46689.17,Healthcare,6.05,7.96
b3144bc3-cd94-4124-96b2-d7a0f3e1b02d,eb57580c-b849-4649-b8d7-14b61fbee14d,Mutual Funds,41189.9,Retail,11.21,2.55
d11838a0-5494-4fec-8633-264259f63c2a,eb57580c-b849-4649-b8d7-14b61fbee14d,Commodities,30402.95,Retail,6.22,16.99
bba1b98a-608c-49b8-8a93-7d06e8a0d6ed,eb57580c-b849-4649-b8d7-14b61fbee14d,Bonds,45741.77,Energy,13.86,6.91
5c3b3c42-d275-41b9-8a60-4bdd1f6e1a21,b45e6bf7-cd7e-4322-8045-1406812f2eae,Stocks,16996.3,Energy,4.99,14.0
a31133be-8dc2-4d95-903a-a9db154bf1b8,b45e6bf7-cd7e-4322-8045-1406812f2eae,Real Estate Investment Trust,2610.54,Retail,8.82,-4.97
75f7739d-d751-4a61-826c-d1c0d665e5c8,35a63622-a1d9-4e1b-9088-aa6465d3f59f,Stocks,27731.93,Retail,6.47,-0.97
7d30b26a-f4dd-4fec-9c97-2a337dd04a3b,169d0f0f-b606-4596-8d05-b84afa4f800b,Cryptocurrency,8346.53,Finance,2.49,16.8
7c7b000f-17b6-47b8-bd86-de012751b2a4,169d0f0f-b606-4596-8d05-b84afa4f800b,Mutual Funds,46725.12,Healthcare,9.21,4.82
ab807810-7b51-4f4c-a893-8e194b34d24f,52276abf-2982-4c1f-9e6c-2b4e0d5a0a05,Stocks,15258.57,Technology,8.21,-1.74
35a67ea3-45a5-4199-9780-06ab7a247d07,52276abf-2982-4c1f-9e6c-2b4e0d5a0a05,Mutual Funds,21403.99,Energy,4.99,3.96
aa7e3e81-956e-4ed4-b3c5-f428cf15d9e0,c149b55c-662d-45cf-82fc-b4405331e562,Stocks,8147.59,Healthcare,14.14,14.65
9e6e6199-b9d3-4f62-81c9-68dcf041e49d,5f139aa2-7fc9-4d30-a5e8-9baa52c0eb55,ETFs,1679.54,Finance,6.13,17.44
5b2c798f-1127-4af1-8aa4-47139baceeb7,5f139aa2-7fc9-4d30-a5e8-9baa52c0eb55,Bonds,31626.54,Manufacturing,6.04,9.06
639d558e-606f-4e43-b847-a78cb770c1c2,5f139aa2-7fc9-4d30-a5e8-9baa52c0eb55,Cryptocurrency,20655.75,Retail,4.93,-3.28
47d2cae1-e032-4eb2-8c51-62afd10ececc,9bccfa60-a0a0-4d90-b07b-36afdfd1b2be,Real Estate Investment Trust,4326.49,Energy,5.49,16.13
c1e484c3-bf0a-4f4a-a545-5358ebdf5084,9bccfa60-a0a0-4d90-b07b-36afdfd1b2be,Commodities,43854.79,Healthcare,6.57,-1.59
450f5aae-0a7d-4c87-949f-c8e9ab83476d,9bccfa60-a0a0-4d90-b07b-36afdfd1b2be,Cryptocurrency,20722.77,Finance,14.34,16.94
5f66698e-5d36-4fed-8efa-09587ea73db6,705c1d8a-142d-477d-adc6-8ce42ec5306c,Mutual Funds,25766.1,Retail,5.69,7.57
04097b50-0699-465b-8bde-b500fd919872,705c1d8a-142d-477d-adc6-8ce42ec5306c,Real Estate Investment Trust,35186.14,Technology,1.71,8.5
88c5d1c7-7a62-4ccf-827e-9fa3df4816c3,705c1d8a-142d-477d-adc6-8ce42ec5306c,Cryptocurrency,43802.14,Technology,8.72,10.26
28c715c0-5f46-46b6-b3c7-0baad4b7cc82,24ec2d6e-1cb2-4edd-a1ee-771b8cd79ffd,Stocks,49232.56,Energy,2.05,9.57
113ccbf4-1d2c-4d67-bd75-96fb4d23870f,7b858c2c-59c2-4b7a-bf1b-f0552928a6cf,Bonds,39654.06,Energy,2.64,4.36
8a92805f-f6c2-4cc3-ac96-6689bc070f90,7b858c2c-59c2-4b7a-bf1b-f0552928a6cf,Government Bonds,17222.4,Energy,13.7,-2.22
07bbd2d0-f14e-43f8-913f-8af8b41f28aa,7b858c2c-59c2-4b7a-bf1b-f0552928a6cf,Cryptocurrency,18543.56,Finance,13.74,6.49
3d6070b8-c256-4dc5-9c91-3d530b326dd8,b9785691-2b3c-43c3-b54e-25e6cc79b744,Government Bonds,641.71,Retail,0.62,3.66
f635f713-628e-4938-90a5-aa7404089c35,96295047-1ce2-4bcc-aead-9304b2079344,ETFs,11208.0,Technology,3.71,-3.39
b1ac38e0-ca43-4ff5-a8e3-575894cc224f,01a1fb57-b07d-4165-97d8-915b56c8f32f,ETFs,24134.96,Finance,10.61,-3.1
d668c4c4-ca4b-47c6-aba9-37c50c277d23,78258ede-e4f5-4ad0-950b-1bd292463910,Cryptocurrency,9671.84,Finance,12.67,0.87
892d2bfc-0471-45d0-b744-e40c94c99a53,78258ede-e4f5-4ad0-950b-1bd292463910,Mutual Funds,48306.7,Manufacturing,4.07,2.02
a7cf6df7-7205-447d-b144-8d854dcf3410,78258ede-e4f5-4ad0-950b-1bd292463910,Mutual Funds,22751.53,Retail,11.36,4.49
ea173d02-65df-4346-a48a-1b92d87f4a91,b1128d76-e6c2-4a6f-b3a0-c9a22ebf1036,Mutual Funds,39281.12,Healthcare,7.43,-9.08
503b43b2-9b33-4abb-a773-ad290a40bc17,b1128d76-e6c2-4a6f-b3a0-c9a22ebf1036,Government Bonds,29389.35,Finance,4.95,1.32
715037a6-b95a-4560-9df3-481e19838757,dc0bd50c-3428-4b2d-954a-280693903a86,Stocks,20490.16,Technology,9.27,-8.98
2e098b3f-80ff-4371-bbe6-0f93ff4a1e10,dc0bd50c-3428-4b2d-954a-280693903a86,Real Estate Investment Trust,792.49,Retail,11.76,8.4
fe6442f1-2c24-4c1d-acef-a94df9b625ba,95004c98-5dd1-4613-9924-8b9a30967854,Stocks,23820.3,Manufacturing,7.77,4.68
b4a0d9f7-a960-438b-8a37-eb0f1fe2b195,82d3efc1-cfa5-4cb5-a1ae-3fb5d3aaed73,Mutual Funds,20613.85,Retail,6.07,-1.09
82ac3d8b-2561-4997-b39a-4377b59f85a5,82d3efc1-cfa5-4cb5-a1ae-3fb5d3aaed73,ETFs,3624.59,Retail,10.77,-6.32
347bb2b4-ef01-46f9-9f4b-49a921a8b0fa,28b4d308-6e16-45a5-8801-9ea5ec4c14e9,Bonds,41164.81,Finance,13.08,15.87
3a942668-1e56-49ad-ad68-6e1cbf258915,28b4d308-6e16-45a5-8801-9ea5ec4c14e9,Government Bonds,14907.93,Energy,12.31,-1.92
9a87ef23-e247-42d8-a700-d2f35c01e964,a2d0f407-09b7-4196-a83f-709452cef0b2,Government Bonds,2215.23,Retail,1.17,-5.33
eb1b31e2-9ad3-4dc7-aeb2-5c55fd86088c,f9c20116-b178-4d1e-9911-0313ed713527,Mutual Funds,29036.8,Healthcare,6.69,14.86
e3940624-66e4-46a0-b3db-1bfeb3decb7d,f9c20116-b178-4d1e-9911-0313ed713527,ETFs,35061.66,Healthcare,6.11,7.32
670e997b-e86e-4c94-9f31-8bfdd27821cf,f9c20116-b178-4d1e-9911-0313ed713527,Cryptocurrency,21700.45,Retail,2.97,2.22
bb5858c7-2c4a-43e2-94ae-151591f24860,e3c08e8b-185e-49fd-b7fd-dfeec84980d1,Bonds,15616.08,Manufacturing,1.75,11.8
86f58f9e-4a0b-4d1e-a53a-fac518913346,e3c08e8b-185e-49fd-b7fd-dfeec84980d1,Government Bonds,39144.51,Finance,3.26,-4.34
d86bcc39-8473-40a0-832b-1cbc0ce1d243,e3c08e8b-185e-49fd-b7fd-dfeec84980d1,Government Bonds,6157.51,Finance,10.32,5.71
69f60ed7-e7d8-4281-8626-f5d00a5e7efc,f5ab8055-2c62-4a47-9776-a0578833aaca,Bonds,5299.1,Energy,14.92,8.21
78bea5c3-6071-40d6-ad44-65db6c5cce98,f5ab8055-2c62-4a47-9776-a0578833aaca,Commodities,14459.84,Healthcare,5.08,0.59
c6fa91be-43e7-44a5-877b-24c058c0c99c,d23000d9-c77f-4030-aab5-92a836ef22f9,Real Estate Investment Trust,34900.75,Manufacturing,4.76,-0.7
5ae91775-faa1-4645-9334-c6b9eec39f8f,d23000d9-c77f-4030-aab5-92a836ef22f9,Bonds,4287.89,Healthcare,5.18,15.0
2b5c82b7-1824-44a5-8f06-aaede9f95790,d23000d9-c77f-4030-aab5-92a836ef22f9,Bonds,42192.27,Manufacturing,12.85,12.91
792c87db-23b6-44af-b082-e74eda0ee746,a8e33bbd-46f4-479a-a5a4-391fafc902a2,Commodities,30415.8,Energy,4.87,12.75
c7bc6633-c589-4d6b-9584-d54b26e6b496,7c5511ff-8dbc-49c6-9513-8f27f62a6045,Mutual Funds,25993.19,Energy,8.34,7.18
6e9c867b-7f6c-49dd-856e-da1c5600f193,7c5511ff-8dbc-49c6-9513-8f27f62a6045,Mutual Funds,29955.23,Energy,5.17,9.22
398316cc-2dca-4e7b-b955-a52a30122739,65fb9e07-1e3a-47d1-81a8-cf18a9ac2e06,Real Estate Investment Trust,41661.47,Technology,2.64,16.48
4a76d29d-4a2e-4ee1-a0d9-c042e3c68e97,65fb9e07-1e3a-47d1-81a8-cf18a9ac2e06,Government Bonds,19315.1,Healthcare,3.37,4.08
9bf1ca45-3e43-4e84-a322-55a05efebfd9,65fb9e07-1e3a-47d1-81a8-cf18a9ac2e06,Stocks,38382.52,Technology,14.34,10.41
ace2f272-8262-49a7-ad49-edc024598d86,04dbd1e0-09b9-42aa-b569-b8f690f4b917,Stocks,47918.66,Finance,14.94,-3.59
be3473aa-3e8b-43d7-914a-a370c9c5ac93,04dbd1e0-09b9-42aa-b569-b8f690f4b917,Mutual Funds,29747.24,Healthcare,7.33,16.91
6de7e360-efab-481b-9417-b66088a00c29,8598ad90-15b5-4257-b747-4c1cab32d2f5,ETFs,49009.12,Healthcare,7.98,3.06
2cf591f4-5376-4008-a82f-f60dbdaf1322,7d2ece5b-7427-4e67-a79b-2269f02b3875,Mutual Funds,29336.64,Energy,12.56,-5.5
e4dbe1c8-cbb3-4a39-9aa1-de44aed2928d,46968454-45fc-4040-a82d-0bd555cc0073,Mutual Funds,7823.76,Energy,0.5,-8.99
51a1af13-ed1a-4c80-94d7-1729967cab79,2d58729b-728d-4ad6-b7e8-54d363fc6c99,Real Estate Investment Trust,8779.17,Energy,10.17,3.52
bdd391cc-4578-4f8d-a5ca-ba255d76faec,d2d5a7f9-37b3-43eb-8166-f8413590f13c,Commodities,32430.12,Healthcare,3.23,11.87
b2f6325b-72d4-490a-9fdc-56a799411883,d2d5a7f9-37b3-43eb-8166-f8413590f13c,Government Bonds,37019.68,Retail,8.1,3.59
7d4a97a0-9ca5-4f2a-9cea-10c4cb2e5e63,92ea0690-65b7-459c-9f53-fcbec048f212,Cryptocurrency,29379.92,Manufacturing,4.62,1.45
aa75c368-6c9a-48e1-8f33-164a2bcb9fb9,92ea0690-65b7-459c-9f53-fcbec048f212,Mutual Funds,11915.75,Technology,3.67,15.74
5945f54d-204a-40d9-b12b-f2187365c4a4,92ea0690-65b7-459c-9f53-fcbec048f212,Cryptocurrency,47945.05,Manufacturing,6.3,16.1
2f477308-eee3-49ae-8a81-97cce31e55e6,312d48d4-9d75-4555-8ae6-627db664ab31,Bonds,41791.37,Energy,3.83,15.96
a2157e50-bc83-43da-8b54-b9d06db65b43,312d48d4-9d75-4555-8ae6-627db664ab31,Government Bonds,24483.65,Manufacturing,5.54,-1.45
2f77e231-87ed-4046-a31f-4be636fa5526,f2f4ad5f-e2e2-43d1-ba60-f9e5faf84790,Mutual Funds,28993.98,Retail,14.03,8.89
5e7d83ff-2ffc-43cd-ac6b-0577da6e1095,df112772-15ad-4f8a-9220-e415052ad1ba,Real Estate Investment Trust,42526.64,Energy,12.66,6.88
bafb2252-6cfe-4840-a3f9-ad50464d971d,df112772-15ad-4f8a-9220-e415052ad1ba,Government Bonds,11850.34,Manufacturing,1.4,3.79
65142795-a679-460d-acf2-b9255684abb1,7fdadab6-ddc4-4c08-b92f-654b7f7b77a7,Real Estate Investment Trust,40891.73,Technology,1.45,15.11
a75742ca-5aa4-4909-92c6-7bddb88850a3,7fdadab6-ddc4-4c08-b92f-654b7f7b77a7,Commodities,28216.21,Energy,11.28,-6.37
706c1cfe-0ef2-4cfd-974b-ecd1d3dd3696,9f150cb7-a3f2-457a-b4bc-cdc08db328d8,Commodities,8223.28,Finance,10.54,-1.38
f7bbd771-4b0a-429e-9d9d-f89279bf239d,a59158ed-d0aa-403e-b31d-f252202156ac,Stocks,27468.62,Retail,3.51,13.74
6fe00f39-2d89-49e9-8ea8-d03c216ec0e5,18a5579b-c113-40b9-bbf6-eacf3b978164,Mutual Funds,42873.02,Retail,1.2,2.47
0429829d-ba04-443d-84b5-bfc8e8b5c9da,18a5579b-c113-40b9-bbf6-eacf3b978164,Government Bonds,15775.0,Finance,13.6,-4.76
81487e0f-87d6-49df-a75c-eb0c291352cd,18a5579b-c113-40b9-bbf6-eacf3b978164,Mutual Funds,19579.48,Technology,9.73,-6.25
72ee2345-6c7e-4a84-b1ee-73a98ff46c19,324c2bb1-4159-4a98-b3b3-e2445b9cd7cc,Government Bonds,41174.26,Finance,6.17,-3.24
55879276-4b4f-42f2-bf6c-a3039fe12459,f5c5badf-db0c-4d88-a85c-d72ce7d51185,Commodities,22189.33,Manufacturing,11.81,-7.67
6f983026-1ac8-47f7-a21a-da93cc5b024a,7fd45860-6733-422d-8aa2-bd24a277eb4e,ETFs,2359.65,Healthcare,0.93,-8.85
43831c6c-426d-45da-a65e-2334996eb086,7fd45860-6733-422d-8aa2-bd24a277eb4e,Bonds,18536.33,Technology,13.53,12.64
59ed1eee-6087-4246-a7c1-36a4f6ad8439,7fd45860-6733-422d-8aa2-bd24a277eb4e,Real Estate Investment Trust,3687.96,Manufacturing,7.16,17.49
839fdfd1-8bc7-4e67-8082-a7b51d1d2eb4,ef0138f2-f27a-45d9-b913-ec03f6ed9a94,Cryptocurrency,34779.92,Retail,1.31,8.48
2e602b79-c782-4834-a716-a13e8cc8a370,ef0138f2-f27a-45d9-b913-ec03f6ed9a94,Commodities,14682.67,Finance,6.34,-8.55
c9563550-3b8c-4f13-a7b4-d38f8c89b00c,6f8c8f74-2c2f-4c4b-94ac-708c2ec81d15,Stocks,20360.32,Technology,12.49,2.21
f72666b1-3128-47da-961b-36217f6029c6,6f8c8f74-2c2f-4c4b-94ac-708c2ec81d15,Bonds,18338.09,Retail,9.28,-5.69
56489173-97d3-46aa-bdd9-60bd6e6f1f5c,6f8c8f74-2c2f-4c4b-94ac-708c2ec81d15,Stocks,38607.31,Retail,1.84,1.66
0319eabd-2fc9-45c3-9a43-a1cf2d1a647a,1c2902cb-fcb5-4923-892f-1f4e88bb5082,Government Bonds,23919.86,Manufacturing,4.34,15.09
c04de7a3-2eac-4d93-98f6-3ca0cd3de181,1c2902cb-fcb5-4923-892f-1f4e88bb5082,Mutual Funds,43758.68,Finance,12.3,-7.81
53bbf91e-902d-4705-a975-b43fb6708f6c,1c2902cb-fcb5-4923-892f-1f4e88bb5082,Real Estate Investment Trust,24354.19,Finance,5.85,19.35
6b9c7167-7c06-4b5d-90cd-8d425f3ecdea,671fb269-5ee6-44e9-b1b1-24c8f58d5400,Bonds,41160.61,Retail,14.52,-5.81
cb9a93d8-10ac-4a02-a5a4-0fc21ef65075,671fb269-5ee6-44e9-b1b1-24c8f58d5400,Cryptocurrency,19617.62,Retail,9.47,2.54
c4a455ff-3056-4c65-b042-6146014cfb42,6c24a729-64aa-4595-9a41-76b16b906f3f,Commodities,16076.15,Healthcare,1.76,1.24
9be813ab-ad6a-4cd6-90e2-068bcdf87cfa,6c24a729-64aa-4595-9a41-76b16b906f3f,Cryptocurrency,29446.71,Manufacturing,5.64,6.82
c26d217a-1fcf-4425-a0c6-be6f7f53f046,5622bb79-b76e-43ca-abd9-c4b657f19180,Commodities,22124.35,Retail,7.87,1.3
45c86eec-0d85-48bb-b234-32f23945b341,929f0b86-2bf5-4634-823c-4fb539ce56ad,Mutual Funds,7611.55,Technology,12.34,-2.63
0ccafeba-cc7c-4f9a-9850-27e111861342,929f0b86-2bf5-4634-823c-4fb539ce56ad,Mutual Funds,12214.68,Manufacturing,3.87,3.97
0c1ae247-b46e-40f2-a0a8-1065bfd985d5,6f184351-e78f-4160-8ee5-142d84943edf,Cryptocurrency,36252.06,Energy,3.65,11.89
3f28a537-15f5-4a36-839a-1db58226d27d,6f184351-e78f-4160-8ee5-142d84943edf,Commodities,28704.49,Manufacturing,12.23,-6.0
0fff1635-3369-4c4e-a486-3b623e3f7821,bb45599d-323f-4dc0-965b-13ef6aace592,ETFs,26601.01,Manufacturing,9.73,-0.65
84afef8d-fdc2-43f6-897c-b96b87c85c94,b9e85466-8ea4-4d13-bcb9-b56b1e6b1d2f,Mutual Funds,3199.37,Manufacturing,10.89,-1.12
2b15bf52-9ad5-45d9-af14-ea34989b1d59,f9186889-6472-494c-b7c3-2a32d6755069,Commodities,44842.56,Technology,3.26,6.84
d9e386d8-2386-4411-b502-b53fde73063e,7dd64f2b-0e42-4d78-8723-cc186bd12a2c,Mutual Funds,6334.21,Technology,14.89,-6.4
3086d2fd-cb7e-4375-821e-8ddf49af2fe9,6eac57ce-0876-4ef4-908c-2c4a0fe5dc07,Stocks,6774.34,Technology,3.09,-3.27
bd18c28e-10d6-4386-90b5-13c3726da056,6eac57ce-0876-4ef4-908c-2c4a0fe5dc07,Stocks,7857.53,Healthcare,1.34,12.19
5be2545d-2221-471f-a20c-bafaba8c0949,4b5e8bc8-feb6-487e-98f3-fefd58ddbcd6,Commodities,43552.94,Healthcare,4.6,14.98
2089735d-b96e-4af3-80ca-529fac86b654,4b5e8bc8-feb6-487e-98f3-fefd58ddbcd6,Real Estate Investment Trust,38614.72,Energy,4.75,1.72
534e7f20-db1c-4607-9a1b-906cd404b926,d1141ebe-5998-4a1d-a2f0-4dd0c50ce6f7,Real Estate Investment Trust,16865.37,Healthcare,13.54,-5.45
5d002164-a61a-4705-a071-15ad074270eb,1170ed92-a477-48fe-9ab9-df02e3cc6b87,Bonds,37254.34,Healthcare,14.8,8.47
dda60863-66d1-4e64-9565-e2121bc0d94d,1170ed92-a477-48fe-9ab9-df02e3cc6b87,Stocks,11445.49,Energy,1.46,17.46
4ceba83e-0341-4407-8d3d-becec5ef06f6,1170ed92-a477-48fe-9ab9-df02e3cc6b87,Cryptocurrency,2830.52,Energy,10.13,3.39
922e1b87-5765-4baf-a263-c826cf994b4d,edaa2b2f-6d3a-44ea-b1ad-efb3c744c2cd,Commodities,43632.37,Energy,4.09,-1.86
26ec471b-b232-42fb-a7cf-98f7617990fa,edaa2b2f-6d3a-44ea-b1ad-efb3c744c2cd,Commodities,13593.18,Retail,6.59,18.77
a269f337-5ea1-4ef1-9b01-7e022a720c40,79e5c2ed-4bed-4aa1-ba6e-e9e733ed352d,Bonds,25321.88,Technology,1.42,14.14
b4ebc78e-d267-4c69-a38a-71c0bc2671e3,79e5c2ed-4bed-4aa1-ba6e-e9e733ed352d,ETFs,39741.61,Healthcare,11.92,12.34
0845dbfe-1438-4466-80b3-9f5119f7ef67,79e5c2ed-4bed-4aa1-ba6e-e9e733ed352d,Cryptocurrency,35431.24,Finance,14.46,-0.42
f3d09082-fd32-4ad9-a172-8a4c937388b5,0b9c1140-c66e-445a-a38e-04c58d3c516f,Government Bonds,23083.01,Manufacturing,9.83,5.46
11744d9f-f781-474b-8657-c8fe6db2962d,0b9c1140-c66e-445a-a38e-04c58d3c516f,Stocks,7446.74,Healthcare,14.42,5.57
680c5119-62b8-4e7c-a560-cd251def3d8f,0b9c1140-c66e-445a-a38e-04c58d3c516f,Stocks,29017.07,Energy,0.74,15.83
81b587dd-d15a-45cc-96ad-7186a6311890,0175bff3-082e-4acb-8230-e543074ec7ff,Bonds,12289.58,Manufacturing,13.2,-5.29
0ac77a1f-2999-4a63-a313-df253bf28f6c,0175bff3-082e-4acb-8230-e543074ec7ff,Mutual Funds,33019.99,Manufacturing,9.73,-0.86
ae260d41-2256-4f7e-9f67-b6b7a842023b,a54abd41-e9f3-4b35-aedd-0a19689e1d8b,Commodities,14926.59,Finance,1.64,12.27
4a1ddefc-42d4-4f30-99bb-8ff44a8918c0,96a02312-9c41-4b98-809b-f28f088c2dfe,Stocks,40928.01,Retail,10.64,-7.51
312c6d9e-630b-4cf1-b705-b5288aef7225,96a02312-9c41-4b98-809b-f28f088c2dfe,Government Bonds,16172.11,Healthcare,2.02,0.84
6ae6b1bc-4700-481e-8ebe-8f50e90ae365,7d419ac9-b55a-4469-a5ac-71cdaa021cf7,Stocks,47929.53,Healthcare,2.68,15.2
8c96b0a8-b8ed-4299-aaba-b3a61a321e7d,218dd275-059a-41a0-8496-930a1cacdf5d,Mutual Funds,17439.82,Finance,13.11,-1.42
a51d2d31-2a1e-44a8-b9e6-39f34416b3c0,d1f0411a-9526-4bb0-bfd9-019a9f19e72a,ETFs,20053.05,Retail,8.62,11.47
5d5cf45b-21d7-4013-9f39-314f50428ab2,d1f0411a-9526-4bb0-bfd9-019a9f19e72a,Cryptocurrency,10870.01,Technology,8.94,9.21
53d92fdd-1919-494c-ae30-94902a9aae3c,d1f0411a-9526-4bb0-bfd9-019a9f19e72a,Mutual Funds,43776.95,Technology,12.22,11.81
296246f0-5167-459c-8a09-ab8b1bc56aba,cfe8deac-5c9d-451a-afc2-bf626fbfe7d7,Government Bonds,44485.41,Energy,5.94,15.46
6d6590a5-26ca-40b6-867f-fc2e2e3a7520,283069b5-8d9b-4ffc-a964-7937d87c7e2a,Commodities,34722.66,Energy,4.2,17.92
d9c317e2-d6d3-4d41-af04-2d6fec1a948c,283069b5-8d9b-4ffc-a964-7937d87c7e2a,Commodities,19141.22,Technology,12.82,-7.31
990e0bdf-61bb-4471-9d70-7f5703e0c7f6,3338bf00-da3e-4c9e-973a-e380de26dca0,Mutual Funds,45143.81,Technology,2.34,10.04
115a3e7b-692d-41c7-8d85-d488586fb3a8,0e7e3e47-99d8-428e-9469-3e6f8274197d,Commodities,23404.43,Manufacturing,5.51,3.44
697cfa7c-8af4-4af6-9a4f-148aa1eded7f,36d54b55-14df-497d-bf0c-a5aaf8c198da,Government Bonds,11751.07,Retail,12.98,5.24
bdce9981-14fc-4fe6-9319-abe7a59f68c1,dd0dbe58-ca71-4837-bfd1-2ff6841d0b79,Stocks,350.19,Energy,10.67,16.76
18e8d639-fac8-4ac1-bf41-660e3ecfc5da,c7b1ad17-f3c6-4c6c-aba8-988e7c433c8d,Government Bonds,8162.05,Energy,5.61,7.68
a7d53d93-4b59-4992-bdcd-ccb61fbfd09b,c7b1ad17-f3c6-4c6c-aba8-988e7c433c8d,Cryptocurrency,3887.04,Technology,11.25,9.75
56ecd9fd-4bf0-463e-bb21-079b18e66f8a,f1e98a77-17e5-46ed-960a-a972e034c9de,Stocks,35799.18,Technology,3.12,19.41
a67a867f-af53-4147-9b1f-3b6efe7c262d,f1e98a77-17e5-46ed-960a-a972e034c9de,Real Estate Investment Trust,37656.35,Technology,11.33,18.39
cf2a5156-a9df-4e84-a715-95fcc2ab7e06,f1e98a77-17e5-46ed-960a-a972e034c9de,Commodities,32271.72,Manufacturing,10.94,13.09
83a39cbe-9a18-455f-890a-f8462da2d484,d9a8d62e-8916-4749-a921-25c8f08ec2c2,Cryptocurrency,48763.96,Manufacturing,12.2,5.17
24af5d45-3f31-4abc-b9cf-c4ae4501d0d5,d9a8d62e-8916-4749-a921-25c8f08ec2c2,Cryptocurrency,31954.39,Energy,6.51,3.53
d2e420a6-0f4f-47f8-bae7-76e13c271bfe,d9a8d62e-8916-4749-a921-25c8f08ec2c2,Cryptocurrency,15620.66,Retail,13.85,11.68
1097ee1d-e4d8-4208-b2ca-a2502a60120f,0d4cfb74-d97f-4002-91e9-7db424448fef,ETFs,42809.0,Retail,3.17,18.66
6d9830eb-f9d4-43de-bb29-05cedf564f1f,0d4cfb74-d97f-4002-91e9-7db424448fef,ETFs,12557.49,Manufacturing,11.95,1.86
716e63f5-8006-4293-8d59-087af2b9d7cc,0d4cfb74-d97f-4002-91e9-7db424448fef,Mutual Funds,26471.31,Manufacturing,10.84,2.25
fe5ad5be-aeca-4e0e-a09e-77bfa831b1c8,04539f00-6417-4a8c-ac8e-04773d7f2c4e,Real Estate Investment Trust,3289.72,Finance,5.63,14.46
6406de84-5b11-4f98-82f2-444333045840,04539f00-6417-4a8c-ac8e-04773d7f2c4e,Commodities,17615.46,Healthcare,14.74,18.65
9ce3a716-924b-4b60-9df0-8bdf44903e69,ca4f9670-9247-4e47-ab9f-6f6767c09f46,Cryptocurrency,45288.11,Manufacturing,13.71,9.58
e7ec1142-2d39-43f7-bf97-dfdfac9269f6,ca4f9670-9247-4e47-ab9f-6f6767c09f46,Mutual Funds,36451.64,Technology,4.17,7.32
4205b446-0782-429e-9699-3b65aac93fba,47198c34-ba32-47bb-8b31-147096cc44d4,Bonds,45000.63,Retail,13.75,-3.56
7ee3f60a-0ac4-4ae2-9e6c-cd0fededbc6c,47198c34-ba32-47bb-8b31-147096cc44d4,Government Bonds,40666.93,Manufacturing,9.75,0.15
d90ee945-0967-439a-80fa-0fb56cb08d88,1fd90239-f72e-44c9-b907-62fde254e419,Stocks,28134.94,Technology,12.73,5.59
ec38e362-251f-48bb-b0d6-018b70210d73,68bfba4d-aea7-4547-b87a-e155b639ff02,Government Bonds,43857.29,Finance,14.36,-0.45
ccd8f0b5-f861-4adc-bd61-40d9cba6c9e0,83af9815-bcb6-40ad-ade8-a8bc42589ea5,Real Estate Investment Trust,2074.86,Technology,9.11,18.72
fe603548-0bb6-4e28-b726-d2ed9e8a4ab1,83af9815-bcb6-40ad-ade8-a8bc42589ea5,Mutual Funds,6480.2,Manufacturing,5.68,4.64
52b572f5-876f-4d6c-9bfc-03a06324ad4d,c5b35594-e47d-4f21-a2d1-db76fdfdc03f,Stocks,15371.92,Retail,8.76,7.84
a64d9041-80f9-48e6-b958-30d61ac9f1b8,8bd9eab0-12af-4967-9efb-dfa284d091cc,Real Estate Investment Trust,19418.32,Finance,1.11,-3.86
aefa75e4-b57a-43a0-a73f-a0ec55e5c5ba,8bd9eab0-12af-4967-9efb-dfa284d091cc,Stocks,18989.38,Technology,14.9,1.82
44116b2d-d8f0-4226-9789-055121582a5d,b93c9497-aec7-4c5a-99ca-f6f60e7ee02f,Mutual Funds,4914.98,Finance,1.85,-4.86
dfc1f5f8-6b4c-403b-a2bb-604c2c35c21c,69fb39c0-cbe1-4c08-bb8a-13a8d1a32489,Cryptocurrency,6261.47,Technology,6.47,2.72
e0ce31a5-34c2-4733-a67d-5a2f4c5b7890,ab848bad-eae7-4cab-9d7e-e95638ed7f26,Bonds,22756.88,Technology,14.85,-4.05
a7800c22-5e51-4e4b-9058-bad7e74dae43,31571228-ca9a-42cb-8681-dd0cc253f293,Cryptocurrency,45666.45,Manufacturing,10.88,11.91
7d2a6c93-7026-450d-880a-75f0d41def68,31571228-ca9a-42cb-8681-dd0cc253f293,Bonds,29319.05,Energy,1.75,-3.0
9825340d-3650-4483-8296-f5e18a109aba,31571228-ca9a-42cb-8681-dd0cc253f293,ETFs,13271.95,Healthcare,1.34,15.87
e235eca6-e6e6-448f-87a6-0fa1c6ddf074,5bc7cbbe-15bd-44af-a9db-bcf06ffade14,Bonds,31664.15,Manufacturing,6.06,-5.88
