transaction_id,account_id,transaction_type,transaction_amount,currency,transaction_date
9ca5ef69-209e-4495-a062-bad0930ad343,e4537de7-cc2c-4ab5-936f-be0cfd38db58,Deposit,1222.86,TZS,2023-03-06
cf6e3c62-47b9-4fbe-9652-1ae3ea4bc232,b8c9a55e-34b0-4c86-90a5-f3dc69b2ce56,Deposit,9906.66,FKP,2023-05-19
a4abab8e-77d2-438b-b191-0adb946a4907,d198e117-5111-42e1-83b9-e61ef46722e2,Purchase,9124.48,SLL,2022-12-30
74827e27-1752-42c4-9bbb-1da775be0030,e4537de7-cc2c-4ab5-936f-be0cfd38db58,Dividend Reinvestment,884.49,GYD,2024-03-20
6147b613-e5f6-436b-aa32-49525cfef3c6,f2f4ad5f-e2e2-43d1-ba60-f9e5faf84790,Deposit,1543.64,CVE,2023-01-05
84ea8971-dad0-4f62-b2ff-0a0b624d251a,bfe2285a-0dcf-4c61-ac5c-a4ede9a15e9b,Sale,6212.2,LAK,2022-12-15
31e75a20-d46c-45a0-b393-2df499b654ad,1d20df04-5f1d-4732-b7eb-29f973890572,Sale,4937.65,CUC,2023-04-28
2ae50e90-0e2d-47d6-b540-d97ca7ce6544,46dbab18-078d-4949-be5d-35e9dfe20680,Deposit,7265.29,BWP,2023-03-02
87b4e244-feb4-46c0-a439-64ab43849bf2,fd4c02bf-220a-4ca6-8e90-0fb67183edb8,Deposit,3710.58,MGA,2024-07-24
75578508-271b-4b25-b9b4-f9dca63fc4ca,c7833747-02a4-4d4a-857b-039a2e0fa47b,Transfer,5567.71,GNF,2024-10-04
fe5fa845-4dc2-4019-b5cc-cc35e2ff99e9,37458301-a596-4ee4-9763-4682900ddcc9,Dividend Reinvestment,7248.64,COP,2023-08-01
735f76b1-c38a-41ff-8331-0daca9f1afd1,343ed007-ede5-437f-97b9-1ee1718efaaf,Withdrawal,7462.98,CNY,2024-03-17
4f493162-60ad-4189-b23f-d8873d9bb93e,42c13594-7871-4d40-9af6-ed50ac5e8f78,Dividend Reinvestment,3772.22,BHD,2023-06-14
72183751-6ed4-4637-bdd0-1918a298d987,ea818f30-5944-4da7-bdec-f4bb094f5d2e,Withdrawal,1632.07,KHR,2023-08-03
ba6ebf6f-b70e-470b-a13a-dcc0f34c574c,09a63707-4ebe-43c0-9c9c-1496d9561efb,Dividend Reinvestment,3203.57,MRO,2024-04-16
26db1a0e-b4d9-4292-aebc-d1eefc9c955f,eef76ac7-b842-45c5-a41b-794649c4a983,Deposit,769.1,CLP,2023-11-13
3c8495c3-005d-4e14-8177-4140972d7e6b,87833141-f622-4b2d-834b-93b23d03434c,Withdrawal,2185.54,PGK,2023-04-15
233d4a9d-3c85-4d15-9fc8-c0b976584d89,a41cb9b5-d5c5-4b02-a509-7e01e48bf22a,Transfer,6857.58,MZN,2023-03-18
5e48753d-a641-4a18-9a4c-28cb3dc2dc8b,5d6b21f4-721e-457c-b8f4-8d9184204083,Transfer,9859.92,BAM,2022-12-17
43838e8f-9ace-47a2-a21c-e98e2c69b073,3e48a3b1-e82e-4f27-8daf-e1952a57ac4a,Transfer,1242.17,UAH,2023-07-02
7338cdb2-bb90-4dee-9936-cb1d715cc4f6,498ac5d3-55fd-4c59-8875-0d31128c8646,Transfer,7408.64,BYR,2023-07-11
fdb3bcf6-fa97-414e-9ca2-31db87ba2256,6f8c8f74-2c2f-4c4b-94ac-708c2ec81d15,Withdrawal,2697.12,SOS,2024-07-28
c12028a3-a602-472f-a815-365a1f0eedc1,95004c98-5dd1-4613-9924-8b9a30967854,Transfer,4605.42,HNL,2024-03-12
ee48d458-bf34-4d2d-8fbf-2ce718b2d3f8,0a6c578b-226f-4ed8-9a8b-306ea6afe3b3,Purchase,4888.49,BOB,2024-11-07
f4a9def8-8b6f-4a16-a2ec-eddf8562ca48,001f0041-9681-4e89-81b2-e995c0d529c9,Deposit,3002.02,JEP,2023-09-05
69f0a367-703f-4578-8a3c-a0e3203ec7a9,023427d7-3df4-4e73-b0c9-6fe4d2be37f9,Dividend Reinvestment,6336.84,RUB,2024-04-19
f1d1f9f3-1a55-4fa1-9987-88bc314f276a,aadb48ec-8391-43e1-a297-8512f1244c7a,Sale,390.22,THB,2023-11-13
8876191e-b0f4-47cf-b842-02e425ce9d8b,06c00638-7caa-4921-b375-a46c51164364,Sale,5484.12,SLL,2024-01-23
ebf2f39c-7554-4fe7-b88f-a727f1503d09,d7983075-24ea-408d-9aa0-212acc871969,Dividend Reinvestment,8618.09,MUR,2023-12-13
7780d549-2c4d-4e6b-83d8-45f328b4c810,61c5a36e-35f8-4fc4-ac03-01ee2185c769,Withdrawal,6630.75,MDL,2023-07-09
ed136f90-15f7-43bc-b367-63db247b4e36,ffd036f5-e06c-4e09-add0-2907cb585774,Transfer,9989.14,TMT,2024-11-10
d060b00b-0bba-476a-a41a-91af39d07fa1,48a645f6-6117-48c6-913c-1df3b239ab06,Sale,387.28,QAR,2024-06-25
3459762b-0afa-475f-8f03-c4a1fc2a307f,a54abd41-e9f3-4b35-aedd-0a19689e1d8b,Sale,7105.11,SHP,2023-12-02
0e378eb1-27ab-44b2-8dc3-b405253f7206,0af439fc-91cb-4e80-afb5-f3df81d7adf7,Dividend Reinvestment,3182.29,RSD,2024-11-29
27abfdb7-cada-427a-8e50-693150220c6e,8657eb36-cec2-4d1a-ae38-e012193ed39a,Sale,9749.02,NIO,2024-10-21
f1872610-45c2-4875-b292-a487e4299bd5,928c3958-e2ad-4477-a85f-90ea9aca98e0,Purchase,4824.98,XPF,2024-04-17
91ba2ec3-caa4-4866-8ba1-c4c243b7b692,497e7c56-5907-49e3-ad24-4f032c24c430,Sale,7475.63,CDF,2023-08-05
02539154-d512-4b95-af8e-b8f1b8c73e4b,8a1e36af-830b-4ea2-b881-ea9a8fa0887e,Withdrawal,8753.83,UAH,2023-07-07
b8985207-4185-4d11-98a4-3f79bd0a8460,1b8a06ba-1dce-43fc-aefb-8ffa41e10ecd,Withdrawal,4131.7,RWF,2024-10-18
c0b34be9-38c0-4512-9e1e-696b5cef6fda,0b65ea2c-5485-4c90-b29c-73f35de3065c,Sale,610.52,PLN,2023-05-17
39f7e357-98c5-42c3-b22c-ebf79af807cf,87160c0d-0fc4-4907-a9d0-742d901be8d9,Sale,3529.15,GHS,2023-11-18
e7e79f55-efa0-4053-ba59-1d7ea42e414e,3d651379-3c11-4bc2-a5ab-31a506aa37dc,Withdrawal,7362.91,TOP,2023-12-02
8bc8636e-23c8-466d-ba41-58fec3a74fb8,3382cba4-80dc-441b-9bb1-5e420e759f95,Transfer,3914.71,NIS,2023-07-18
8a55ba6b-949c-4c99-b61b-b7cf94506696,0e157060-bf64-4032-b8e9-8fd0066658c4,Deposit,7654.27,BGN,2023-02-28
7eed3284-251e-40d0-8cdf-1893272068ca,7ee751a3-c251-4d57-84ff-c0ff23458dda,Sale,9108.83,ZAR,2024-03-17
4846fe7c-de29-4738-852c-26c4b07cd7bc,a369f617-62dd-4eb8-b645-3f0b61e4bdf5,Withdrawal,7957.83,SOS,2024-01-30
76f5ae79-7c02-4efd-88c4-83368e13dffa,c664ca4a-82ee-4b46-9fb5-c8042b2f3964,Purchase,5161.66,BYR,2023-10-19
9a4b8cf0-4ca1-4220-b910-ff7a3eba65b1,4fc5c308-e491-4ddc-9b1a-4072fb75f8c3,Withdrawal,3017.45,GTQ,2024-08-07
6020fef1-bf7e-4dfe-9db7-e981dad598e7,dfd6d735-5eec-4c36-b371-07f55e578225,Transfer,5412.09,SRD,2023-10-20
5ae66396-db7d-4c22-acb9-2dd0276e0450,130d3285-dccb-43d2-96c2-65e3200d64a5,Transfer,9478.97,BSD,2023-06-10
aa83ff32-8109-4f35-b026-b90b4ec85701,f258dde5-cb9f-494d-86dd-60ff13c358e5,Dividend Reinvestment,9193.77,AOA,2023-02-06
1fe59e46-3428-4a19-a64f-45e913962ad9,f80b64f8-89a6-49c1-b9d6-56c653c193ee,Purchase,2697.09,XDR,2023-02-26
1755af5e-324b-49f1-bf33-e0d0b8f2ea5b,1fd90239-f72e-44c9-b907-62fde254e419,Dividend Reinvestment,3099.15,NPR,2024-05-28
10a04ba3-ca5b-4a7a-945b-4a7090c65b17,23929ef3-d09f-4c5a-9e82-48b13a760012,Sale,7237.47,LSL,2023-02-01
9a36b539-2673-4912-bc24-34c7e6a30643,929f0b86-2bf5-4634-823c-4fb539ce56ad,Withdrawal,3190.54,NIS,2023-06-18
bf0d5e76-75c1-4cce-946f-554ebdfa7cef,e1235abd-b1a1-45d2-a780-6a7d911950b9,Sale,4758.09,ARS,2023-08-01
108ab0be-751e-416a-8600-7ea21746d00b,0cdafe2f-ea82-464a-ab6f-a26395f707f9,Purchase,1798.14,ZAR,2024-09-18
c6e2936c-0989-4581-ac95-b10e2cf9ccd6,b530e0c6-63bb-4115-a2f5-2d28be986016,Dividend Reinvestment,6734.64,HTG,2023-10-24
9ef8fb43-6cb2-4a92-a769-a32f281b50e0,42653862-3850-40fc-a972-c6f4ddd69886,Purchase,1892.29,GBP,2024-09-05
a53dc346-2d62-47db-a21a-8bec936c244b,cc965e57-511c-4fe1-8451-4e6f3e67a56f,Withdrawal,8719.07,BZD,2023-03-28
589d7916-ddc9-4916-bfdc-ec7591c98eae,0b65ea2c-5485-4c90-b29c-73f35de3065c,Transfer,4960.56,AUD,2023-11-09
fa8d344d-7cca-4a9f-8282-a9f42622426b,c1758237-0d52-49ec-84f9-0d4f92999cdb,Dividend Reinvestment,7153.87,SRD,2023-08-30
2abcc831-c3c0-44b5-b6eb-000d604dbfe4,a47afa05-0b33-4e14-9572-5de64ad6e5d6,Dividend Reinvestment,5566.2,STD,2023-05-28
59d0e9ea-16ca-487a-b8e3-ae8fa0f761a4,b74f1e4d-1dd1-4268-812d-c9d45d0084da,Deposit,8546.15,FKP,2024-11-17
f27825ad-3da7-4185-9fb5-973aaa188a2f,f8a0564b-0fd1-48f8-8059-c0c0d12d1e4e,Dividend Reinvestment,6050.58,MUR,2023-11-07
a254fab6-e595-4e36-b17c-521a652cf0ee,18a5579b-c113-40b9-bbf6-eacf3b978164,Dividend Reinvestment,9901.95,SEK,2024-01-23
10320489-ec77-4b27-8cd7-5a49acd07537,beed6f5a-2e48-4fa2-b8f9-c1c8f65910ed,Purchase,4439.89,IRR,2023-06-04
7234fdd8-ba9c-466d-8582-8924935b3df8,eef76ac7-b842-45c5-a41b-794649c4a983,Sale,2547.01,MOP,2024-01-04
38ce6de3-ec50-4c39-94bd-af2691f78f47,a066d941-a11f-4a88-97c6-c229115337da,Purchase,2526.14,CRC,2023-03-10
27196b7f-7a3d-40a1-93fc-79f265ec3d5a,e0074be7-312c-4cbd-84f6-84dd899d7d0f,Sale,547.67,LTL,2023-05-28
ffc4c13b-85be-4cf2-8e83-b5e313aaf3d8,46c0843b-bd47-4586-b668-937a45402126,Withdrawal,4362.8,BIF,2023-09-19
35f6b274-c53f-4f1a-8d38-5f6e98e42bb4,62502247-4b62-4e7d-8e5a-cd2f7f32a7e5,Withdrawal,5001.2,HUF,2024-02-17
a00e9b28-588c-41db-9bbe-5091f2fbfb51,9de34675-d5b3-4c20-9c99-e63760323c8c,Withdrawal,9226.05,COP,2024-07-01
964fb116-c9e7-4d87-8457-a4b1caa4fbd4,b45e6bf7-cd7e-4322-8045-1406812f2eae,Deposit,8917.48,BTN,2023-09-05
435def1f-93ed-40cf-8c50-239a8779adf0,1d1a96cb-c0f4-468c-81d6-5d2b02fd036c,Withdrawal,7043.04,PLN,2023-06-29
015ef7aa-054f-4d35-8926-c2c07a4e6502,0d35594e-43d7-4e0b-9f94-6495bb5c8821,Sale,9377.59,PGK,2024-03-31
83e19c9d-ccff-4693-b281-37f6514d2576,a9507a76-7141-4d79-9e49-495d188daa3f,Withdrawal,8311.62,CZK,2023-04-12
36f8ca38-24de-47c4-bf3f-b941c67039aa,adfa41be-5085-46f3-aee5-9cc598082f5d,Sale,4203.57,GTQ,2024-06-01
305a13d3-c57d-491b-81ff-f2b4f5fe0033,0f4332ca-65ac-4417-ad7d-85d50ecbcf10,Transfer,2642.31,CHF,2023-03-29
a5d200ab-04dd-4f7a-8e1f-3d92d2dfd9c4,2115b518-49b2-4c87-ad51-a108e82492d2,Transfer,5505.12,SGD,2023-01-12
78181e0e-2569-4827-9acd-3f6cea0c0a54,ea33127d-e861-4169-9e16-7860b36e02e4,Deposit,3701.15,DJF,2023-10-24
8942c8e9-6160-4ae2-a670-14a4ca9088d5,14b3bfff-7d15-4411-9ac6-08747f4b1c1c,Purchase,6615.62,SCR,2024-09-03
7a68458b-bea7-4c9f-b2ae-ac16cf5845aa,83b69793-1dbb-4c24-8216-2b27b3a04318,Transfer,9951.48,MKD,2024-03-18
c6cfd192-945e-44b9-a16a-db2e1f7835b9,58794a2c-e4ec-43c3-abbe-f5f389419afc,Withdrawal,3164.2,ZWD,2024-07-08
831346ed-562a-4523-a5a5-60ba87dff560,a0e2b68a-65c3-4d4d-bc43-2ffa58e3c5ee,Purchase,4187.84,XPF,2024-11-28
233ccc5a-e81f-4a60-b956-08ac1e0b4988,426d46b7-b67e-4f6f-8654-831ab059cf62,Sale,7124.54,TTD,2022-12-18
f4f9d900-d17f-4ce9-9857-64ed5e9c5ad4,767e571c-6531-4011-be96-c57272759de7,Purchase,3731.97,THB,2024-02-02
1e7d6ef6-aee6-43da-a82e-a25d903e08e5,b5ab361e-fa10-4b04-82f2-8330732dcf3f,Transfer,7101.21,SRD,2024-09-13
d2c534f0-5b22-4762-b715-88152c49bae7,189587d3-b832-477a-95ae-362dfcfac79b,Purchase,72.48,PGK,2023-01-21
ddf12216-793c-4d68-ad27-7c0f51954ebd,256de259-0027-4cf3-985c-49d4712752ca,Deposit,1721.98,XDR,2023-07-08
dad12b9a-a33e-479d-aae5-df7840d34b24,3b8717e9-eac3-471a-bf7f-73df653987e0,Transfer,1240.97,TOP,2024-08-31
f9f02b58-0a6b-4a7b-b494-60e7ab95eab8,f39c9d8c-6c22-46cb-a25f-7ed7125f79bc,Withdrawal,336.73,KMF,2023-08-17
e4bdb4da-62ef-4b64-805a-b010d4302301,a0e464e5-8f6e-410e-abc5-d1ce84c32871,Withdrawal,6318.14,CZK,2024-04-18
465a3dc7-ca5e-4a09-83ed-aaed69c5b7e3,fad23e3f-ee38-40fd-b326-83605bca49ea,Withdrawal,891.64,BOB,2023-07-31
2897502e-0c7d-4fc5-a2d3-09d0f2df45e0,c9e25587-35d4-4593-9beb-a18c24e761a8,Deposit,3731.35,HNL,2023-08-26
8f8f5761-a3ef-4f08-b90f-d2ca0f1746d5,928c3958-e2ad-4477-a85f-90ea9aca98e0,Withdrawal,1050.07,XPF,2023-10-22
ec93a814-6d62-41c1-99df-d878bb04de18,710db401-3579-4424-b545-6c23bb7219f8,Dividend Reinvestment,4874.82,XCD,2023-01-25
7af4071c-7808-4e65-b077-cbca465bda19,3ffbfdcf-ea3b-4318-9c58-3f84f428bd33,Withdrawal,7612.28,KHR,2024-07-24
bbfe4713-f6df-4390-b35e-3599fe64d805,06805730-2139-4bfa-ab4f-543dd4ae2925,Deposit,1928.52,XPF,2023-02-13
5998cdb2-2061-43e3-9aaa-2d9f689e75db,343ed007-ede5-437f-97b9-1ee1718efaaf,Transfer,945.19,BZD,2023-01-10
3d9cc3e6-bb27-4880-bad3-7d8ed9ac1551,a7186863-e0f4-44fc-bef4-484eae8a819b,Sale,576.05,MAD,2024-06-03
9bea3547-01bd-4515-a4c2-830d47e7e202,1e7efc8b-5039-4620-b992-1b8b2f075074,Deposit,305.13,NGN,2023-06-06
da855bec-36b1-4850-bb8c-c7768299f33f,13aa1cb1-5034-4fa0-b273-f4cdf242e7c6,Purchase,3364.8,TMT,2024-05-13
f7237331-34f1-45d3-9703-3baeed4f3ff1,a4faa8f2-21f7-4163-9644-b6a798bbbe60,Transfer,4791.99,MZN,2024-03-23
9c1628ab-95dd-4b96-bc90-796f910fa586,e2f43ec8-c6f6-499c-a183-0fec5928afad,Withdrawal,4068.18,CZK,2024-03-11
067f1bb4-9de0-4acc-b384-d3b9344b0627,b1128d76-e6c2-4a6f-b3a0-c9a22ebf1036,Withdrawal,6999.18,CAD,2024-04-23
9e2e80d4-96c8-4a8a-8dd7-39ef197699fc,2eb0443b-0f2c-4ec1-a031-c1850c82a002,Transfer,1094.51,PGK,2023-06-27
99f0823a-5d52-4ccf-bfb1-f7384552e777,a09ca83c-1174-46f9-af34-e381a1393e86,Purchase,3816.14,TWD,2024-04-30
c53c8ec4-a8dc-41fd-ac6c-482fe17db054,d1745293-28f6-476c-8d2f-b935e58d956d,Deposit,7385.86,BRL,2023-01-02
48e3c138-1490-4f2d-96ee-6fbd75ddcaf4,160a2c36-51e2-44ba-9f93-3a28f11e96de,Purchase,6835.87,BMD,2024-07-21
9d0ca35d-9b5f-4ad4-a2a6-500656234c2c,278a9a4b-790b-4c28-a766-fcc229394491,Sale,1553.03,GEL,2024-01-11
e0eba182-f4dc-453a-8dab-0783b843cb09,9534023a-de25-4f30-91ba-89681597a3e7,Withdrawal,4511.7,AED,2024-05-19
8294acf2-928f-43a6-91d9-349e7deb1030,d7983075-24ea-408d-9aa0-212acc871969,Dividend Reinvestment,9788.79,XDR,2024-08-11
bc918324-8749-457d-9a3a-02fd4db78520,0fee541d-bb8c-49e7-99b4-35e4ad643e79,Purchase,8245.3,VEF,2023-07-13
4abd6fa2-1b99-4fd9-b6a3-51a5a707eb6f,b6145862-417b-4a22-a6f8-df663ac9dcf6,Deposit,2611.95,PGK,2023-01-17
f78a6ea0-a0d1-49e3-aaed-203d8ad99e61,72d9678d-2a5f-411a-8e68-cf8da77803fa,Deposit,6049.82,LRD,2023-12-24
aac33eba-787d-463f-9ff2-5f5f48348f2f,283069b5-8d9b-4ffc-a964-7937d87c7e2a,Transfer,9424.86,BRL,2023-04-02
05911752-d06e-4a85-8690-600276f599e1,d1f0411a-9526-4bb0-bfd9-019a9f19e72a,Purchase,1691.1,TWD,2022-12-20
109dc954-f181-4430-b95b-c356c7c09456,dbab0ba1-96ed-45b1-88a5-c195343cef34,Deposit,3705.34,XDR,2024-05-20
38a8e061-3198-476f-b02d-e5d8189d5a79,a066d941-a11f-4a88-97c6-c229115337da,Deposit,8746.69,AZN,2023-02-23
0af972e8-d568-4440-9720-ef0666c8a466,dc85be51-7934-45c1-8e14-82e0c0e28e06,Dividend Reinvestment,6111.54,BND,2024-06-27
a1981e4b-43ee-4c10-a6fd-2808faa97a33,5404d11d-a418-4504-ba23-881518f0f00c,Transfer,9122.35,SOS,2023-04-01
f207fe3a-c736-4207-91ef-40a5a8e3eee3,d1141ebe-5998-4a1d-a2f0-4dd0c50ce6f7,Transfer,4180.89,JMD,2023-05-02
67e2edfe-0ecd-46f1-b216-dae3f97991f5,6c340405-e18e-4b35-b01a-c11364f744cc,Sale,9947.3,NZD,2023-05-16
7c5239d0-d5b2-48ef-b11c-155a53d4722c,65fb9e07-1e3a-47d1-81a8-cf18a9ac2e06,Sale,7037.91,ERN,2024-12-04
7695d79a-ed88-4eb6-98e5-402e0f1a40c1,d7a71cf4-4f01-489a-8635-7f7303b22478,Deposit,3715.06,CHF,2023-05-15
cf314021-18fe-438b-bbdf-29ef7e28fa10,e4537de7-cc2c-4ab5-936f-be0cfd38db58,Withdrawal,9730.11,USD,2023-09-26
de3ce290-3878-4d8a-927f-88d9d6018fe7,979f06ac-9f89-46e6-a2e7-121e486ea1b8,Withdrawal,6500.24,BND,2024-11-10
340334df-2658-4b52-8f94-9d7872458448,5bce3222-5fa9-44bd-ba19-ccf814053b90,Withdrawal,7838.18,NZD,2023-06-11
a1f74f3c-f580-459d-b1c7-c312940c094e,91de5f0c-f305-459e-9226-aa0698956a84,Dividend Reinvestment,9147.35,MDL,2023-06-20
a34f54e8-aca3-4fa2-8e5c-51086961e372,9f96f2cb-73a1-48e8-bc73-7adc3eea663c,Withdrawal,2169.94,MZN,2024-10-30
de5f3dbc-4fd7-4381-903a-6515c23c5697,2e5dc8bf-79f0-47bb-8e66-6e6111357c53,Sale,4720.7,MAD,2024-10-01
e4801753-c7e5-447a-a7c4-b65ae23e3057,164b7a4b-5b7e-4a70-9710-80380e0edd5a,Purchase,6002.87,CVE,2023-10-01
cda74763-7f5c-4f78-9d32-a10837ed1353,f986ab33-3651-4f60-bdf3-b623f7d84abc,Purchase,7266.95,TVD,2024-04-21
bc699466-e2a8-4078-b1e5-878520b30476,56ff5467-df73-4e4f-9f11-3e896675499e,Purchase,267.18,ARS,2023-12-25
69721958-9989-4131-beff-33825af63362,245242f8-08a5-41f0-b30a-fbde914ee045,Dividend Reinvestment,1687.06,HNL,2023-12-22
13016968-92ca-48ee-94f0-4914f6044e9a,b9bce38c-95e4-4410-ad2e-0e83ffa5d608,Transfer,4051.35,GTQ,2024-09-30
f598cda7-f9bc-4b1d-8ab1-c1aa344dafd8,1b2d5012-78b6-44ba-9678-39fa7abf9501,Dividend Reinvestment,8376.2,CZK,2024-04-29
de09c28f-cc4e-4bf9-9f03-52a1ad460f3e,436bcefd-a760-4ac7-ad7f-6847d0c68fe7,Purchase,2736.51,MUR,2024-06-10
05404aef-345f-4776-8b45-9573eaabce5c,12fdd37b-84df-4231-9b17-266bf32b7d8a,Withdrawal,3661.36,FKP,2024-05-10
f71177b1-dd20-44c5-887e-5fb5d5392b97,a09ca83c-1174-46f9-af34-e381a1393e86,Dividend Reinvestment,285.96,KWD,2024-06-06
1b47af8c-e885-4165-8acf-ef5696071be8,4a1b774a-bcb8-4c8a-ab33-58eafef74403,Dividend Reinvestment,6807.19,MMK,2023-01-06
c277c543-f865-488b-b8cb-f40ef6e6fe90,49d87f7a-190f-4a64-8271-38bbea131a92,Dividend Reinvestment,9721.14,AOA,2023-01-05
202aede4-39a4-441e-b881-0ff3e1eccc3b,b2f431e9-1a08-4232-a608-d7982ed247c0,Withdrawal,1112.53,GBP,2023-02-14
6359c824-4ce7-4942-9fbf-4b764e1ed219,c9912007-e360-48d8-b611-6bda8d693336,Sale,2384.9,MDL,2023-10-17
153aa79d-ff9c-4be6-986d-f59007361e82,d1ba56ba-e8c8-4595-8a0b-71986d8e6bf1,Withdrawal,3796.43,SLL,2023-04-24
ce3e93f3-395c-473b-ad90-76f870618a09,5a3e8ebd-aec2-4d52-b83b-3b4ee1617e6e,Withdrawal,8423.67,GEL,2024-03-10
f1d8a9da-8164-4a80-bf8f-ed84a88e2785,9f56fe1c-bfdd-4884-91b5-73eec6cc1fa5,Transfer,8860.48,AMD,2024-07-06
4fc60f2c-8d87-4240-b518-38a485bbb240,a0aaaee8-2082-4503-a837-e56dc8ea3428,Transfer,3643.05,RWF,2024-11-04
2fb01199-ec9a-47f2-a226-7970cb141a90,026e08ec-3349-4a89-ba60-81ceb64aef74,Transfer,3467.63,BTN,2023-01-21
2791bf07-12de-448f-bd0c-57395793ba16,283069b5-8d9b-4ffc-a964-7937d87c7e2a,Dividend Reinvestment,7754.74,PHP,2023-12-25
80d7b34a-a213-47dd-ba9c-630c1736370e,73ccb003-7d13-4d39-b9a7-9f6c5e4d8319,Purchase,1954.05,TVD,2024-01-14
5fba8f43-8ac4-4b06-b2f9-5c2504ebe27f,a285f44e-55f4-4444-8f75-c038382c0e0b,Transfer,4549.9,CNY,2024-06-30
d0e6c288-5010-4159-8ba2-2289ce0db8f2,87160c0d-0fc4-4907-a9d0-742d901be8d9,Deposit,4461.56,CAD,2023-05-07
3b59000a-7197-46f2-bb9c-87f978935e47,30139342-4a84-4ffb-95ba-cdf846bf3827,Deposit,5551.87,TND,2024-11-24
94998abe-37a9-480b-9c07-ec4c08cc5872,3b45458a-692e-4813-b95c-48c74c7310d4,Purchase,713.51,KHR,2024-05-20
3c0121e9-7f3c-41d3-a73c-59aee42ec405,5124f649-583b-4782-bcf8-12b38e877539,Dividend Reinvestment,43.67,HUF,2023-04-17
83e472e4-18bb-401a-9af3-37f9a01214c3,6d6911fb-d0d6-4836-a4be-e7e105c80f81,Transfer,2915.08,TWD,2024-07-18
2342cc16-e4bd-41a6-8281-70915040dcc3,98aca040-2415-46d9-88e6-46e2e43d2973,Transfer,3975.53,HUF,2023-10-27
7c324d04-9519-4d64-9edf-1b21b0713264,d7517a14-17f1-4fa0-aa60-6c2754f76ee6,Dividend Reinvestment,744.56,OMR,2024-01-26
6294384d-9e2c-4ba6-b6e8-d984add6c2d8,cccb27fc-3346-474a-bc28-2941d3fa16a6,Withdrawal,8494.78,CZK,2023-03-05
534fb060-abd4-41ca-8a74-30104fdc3d51,e5394b49-bbc0-44f7-a531-b3374c093539,Deposit,1852.3,LAK,2024-10-18
616b4159-56ce-41f7-b794-567a7ddb0f83,980d9dad-3621-4e57-96dd-8fd3b4521fa9,Deposit,6421.76,JEP,2024-12-12
e3b6722d-2d65-457b-baac-55e2cf0b612c,4c07c936-0a80-4f3c-bdc0-086d1eea87d4,Deposit,4917.34,BIF,2024-11-17
df7d1f7b-3b62-4288-8cbf-070f11ee1778,72d9678d-2a5f-411a-8e68-cf8da77803fa,Deposit,6746.56,NZD,2024-08-10
16f73a3a-ca70-4c89-a51a-6e2701b04749,5622bb79-b76e-43ca-abd9-c4b657f19180,Withdrawal,7018.32,BAM,2023-09-10
bc550700-9952-4119-ad63-77c5fc875225,e8aaff16-2412-4aac-911b-e6ee76a8b429,Purchase,396.84,AMD,2023-06-03
552bd28b-98b7-4f00-841f-54298c6d5c96,980082f5-9d75-4e21-bc79-e880aa8c70d5,Transfer,6183.93,VUV,2023-09-11
f3902ab6-d6df-4d23-a631-26b425be848e,14f0444d-1c8c-4683-b6d9-343eda972fee,Transfer,807.01,CUP,2024-06-02
4f9dc00f-b9c4-40ab-9ed2-d83baa628afc,c072fd1e-cb09-4486-819e-3bd35a98306a,Transfer,5649.73,USD,2024-05-04
7e372b9f-1d34-470c-b58a-88f76ab4de7e,436bcefd-a760-4ac7-ad7f-6847d0c68fe7,Purchase,4072.4,GNF,2024-11-10
65d7db67-1a7d-4d2d-b273-7277676514f1,e4331a4f-3c19-40f7-a63c-b5dfdc61e363,Deposit,7385.01,MDL,2024-01-21
a6c18e65-1a1a-48c3-b901-87a116632e48,dc85be51-7934-45c1-8e14-82e0c0e28e06,Deposit,741.07,BZD,2023-02-25
d363ef46-e444-462a-bd72-751691ae7701,ea33127d-e861-4169-9e16-7860b36e02e4,Deposit,6276.85,RON,2024-04-14
eef03fb1-aabb-4ebd-9315-6fca55ad7bc2,8f927c1a-1ec8-4791-b768-866e522b3053,Dividend Reinvestment,166.84,BHD,2024-09-10
eb762ad2-5514-48d3-9e25-15eb88774bbf,7fd45860-6733-422d-8aa2-bd24a277eb4e,Transfer,6215.01,GIP,2023-06-17
0de4fcd0-c44a-4954-9cce-4ddffddf3d38,7e61b608-a6d8-4d73-ace6-703f2c703f9d,Deposit,7692.57,PYG,2023-12-27
3ae39342-0fa4-4acd-9acb-0907afb6662e,4b5e8bc8-feb6-487e-98f3-fefd58ddbcd6,Withdrawal,9432.94,CAD,2023-09-23
86cccac3-9396-4799-b98a-b0e67e8fb43c,b1ee032b-605f-4add-b18c-61b09c41a01a,Deposit,8152.44,GYD,2024-12-04
ade5951d-b42f-4b3e-8ff5-79b00fd1211f,754dee73-d3ac-41fc-87e9-f11f48a787d1,Sale,6751.97,GIP,2023-12-13
66bd2305-0431-4b0d-bc0f-e3055bf66b88,8bd9eab0-12af-4967-9efb-dfa284d091cc,Deposit,8946.11,AFN,2023-06-07
38982395-529e-4005-b3e9-62b7f4fb6f83,bb100a49-987b-4222-af9b-0735be75a9df,Deposit,6022.09,EUR,2023-01-13
31ef88d8-5bd6-4ccb-9387-c5148ffbf107,39d8d448-579c-4433-8a5a-2c955e94ad05,Purchase,2852.63,ZMW,2024-09-20
