account_id,customer_id,account_type,risk_profile,opening_date
1c9ab899-9f26-455c-8ea6-0b2418151196,919cd359-2463-4ce8-bf56-02bdf3a1146f,Joint,Aggressive,2021-02-20
54dc1d1d-d27a-40f8-8d46-a4dc823f0930,919cd359-2463-4ce8-bf56-02bdf3a1146f,Investment,High Risk,2024-01-15
3353c40c-eee4-4c92-8cbb-5a78c4c22fd3,d4a103e1-099f-4789-9ed1-ffcb18da6332,Investment,Conservative,2021-02-03
2fb46e64-fe77-46a5-9fd4-dcf170621154,5aab2961-3559-46e8-82cb-330eb164de96,Investment,Aggressive,2019-12-21
68b835e3-79fe-4f52-8df7-e6d6e8496f43,5aab2961-3559-46e8-82cb-330eb164de96,Retirement,Conservative,2022-06-11
e1235abd-b1a1-45d2-a780-6a7d911950b9,5aab2961-3559-46e8-82cb-330eb164de96,Retirement,Conservative,2021-07-30
dae0774c-635e-4b67-b0bd-f0c17a31fd9c,3a116413-716e-4c31-9231-1625a627d843,Joint,Aggressive,2020-10-17
52d1ef2e-87c5-4aaa-9dea-3da9488243af,3a116413-716e-4c31-9231-1625a627d843,Joint,Low Risk,2023-10-15
95662d4d-30e0-4797-ae77-8f5f16d07880,3a116413-716e-4c31-9231-1625a627d843,Savings,Medium Risk,2024-04-25
1d78f84d-eb66-4730-931a-a877fcf937cd,db6ea268-040d-44ba-88e4-864fe4ea4eca,Business,Medium Risk,2020-10-22
09593e8e-5fb6-4a3e-b39e-6c156bdb3d31,db6ea268-040d-44ba-88e4-864fe4ea4eca,Retirement,Medium Risk,2022-01-04
ee71cd02-7a10-4c44-9d31-65d9f643bce0,39dee7c0-c3b4-4f4b-9b05-4919e7200c40,Business,Low Risk,2024-07-07
30f49835-077c-4824-a778-161f71bf8904,39dee7c0-c3b4-4f4b-9b05-4919e7200c40,Savings,Balanced,2022-09-05
d1745293-28f6-476c-8d2f-b935e58d956d,39dee7c0-c3b4-4f4b-9b05-4919e7200c40,Business,Aggressive,2022-03-30
264223d7-06db-423e-b430-00efa23f948b,2d538f32-d862-481c-a0ec-9907df7e4cc3,Investment,Aggressive,2022-10-22
dd4e9fc2-25a2-4c99-a6b8-c9640a2898ba,2d538f32-d862-481c-a0ec-9907df7e4cc3,Investment,Medium Risk,2021-05-07
5acac07e-5e91-4a4c-a4cd-857d48978682,3697803a-fce2-4956-998e-a4765a36677b,Business,Conservative,2022-08-13
f7c6b4d6-860e-4e3d-9236-4f0fcee18908,3697803a-fce2-4956-998e-a4765a36677b,Checking,Medium Risk,2022-07-23
5e78fe5e-6286-4d38-9d87-fad054d9af3a,3697803a-fce2-4956-998e-a4765a36677b,Retirement,Medium Risk,2023-12-02
278a9a4b-790b-4c28-a766-fcc229394491,a5150792-ce50-4991-a72a-e44b2da48866,Joint,High Risk,2021-03-08
25bf1137-f222-46cf-96c5-475de4830e6f,a5150792-ce50-4991-a72a-e44b2da48866,Retirement,Medium Risk,2020-12-25
b4e134fe-9b86-43ff-83bf-7a8c76262ac5,9e514e23-75fd-40b3-be52-d9ee445b0d6d,Savings,High Risk,2022-01-24
5ad706d2-aec0-4895-a82c-b1b0d9a4d436,9e514e23-75fd-40b3-be52-d9ee445b0d6d,Business,Conservative,2021-05-28
db4db441-0281-4452-b111-212b28a6ac2d,9e514e23-75fd-40b3-be52-d9ee445b0d6d,Checking,Medium Risk,2022-11-13
b8b849d5-6801-4e71-ac4e-0ed5cf9ace8b,821239a2-7cd2-457c-8093-0c1847f0e95e,Checking,High Risk,2023-01-03
a066d941-a11f-4a88-97c6-c229115337da,ef969980-ea41-4bd7-a8a6-12be503d9061,Joint,Conservative,2020-01-21
f6be9d75-eae5-4fe8-9ace-d32408d0695b,7b738f13-5efe-446d-809b-5cfc9dfe26e7,Checking,Conservative,2019-12-21
6caef6e3-1e5f-444d-8b6e-61aeec7ff622,7b738f13-5efe-446d-809b-5cfc9dfe26e7,Checking,Conservative,2023-07-27
72e3e4af-e8c8-4846-bf1a-81db3399c881,de6a1d6a-fbbd-4cde-9aa2-37bde51ad2c8,Joint,Conservative,2021-07-05
1ded710c-131f-4815-b520-dc76ce3416e4,52c23f49-31da-4526-be3c-27e7a0410b36,Retirement,Medium Risk,2022-10-13
aadb48ec-8391-43e1-a297-8512f1244c7a,fa29a0d8-6ce1-4e83-a8da-f29016570219,Savings,Conservative,2022-07-03
6f4a7898-57e0-47d3-b399-31dc020a92b9,fa29a0d8-6ce1-4e83-a8da-f29016570219,Savings,Aggressive,2021-09-04
167d1765-a7d4-4748-bb83-25af60e1e967,fa29a0d8-6ce1-4e83-a8da-f29016570219,Joint,High Risk,2021-06-05
2e5dc8bf-79f0-47bb-8e66-6e6111357c53,4715d511-1c62-484d-a7eb-c9e83352fefa,Investment,Low Risk,2022-04-04
5fac2afe-b4a7-4d46-8cda-3bb151aa7fc7,4715d511-1c62-484d-a7eb-c9e83352fefa,Business,Balanced,2024-02-01
549e74f6-8241-458a-bce0-5041ca942ed6,4715d511-1c62-484d-a7eb-c9e83352fefa,Savings,High Risk,2024-09-24
b530e0c6-63bb-4115-a2f5-2d28be986016,88430b3b-764e-4caf-8be1-ab6e9572e2ae,Checking,Low Risk,2023-06-05
ecf23a1c-5d12-4368-ab3c-589396c9169b,b42ff91d-6a97-421e-9852-80fdee766bdc,Business,Aggressive,2022-07-25
0be099c7-3112-435b-93a6-b33ab820baaa,b42ff91d-6a97-421e-9852-80fdee766bdc,Savings,High Risk,2023-06-02
3589801a-13ed-42ff-83cd-729c40fa1e2e,463e7881-5f89-4d6a-b481-df73a0d5ede9,Savings,Conservative,2023-10-14
97d5cfc6-9625-42a6-8019-d433a3c18349,85f21190-1300-4257-b556-2f80919df983,Checking,Conservative,2023-04-18
710db401-3579-4424-b545-6c23bb7219f8,85f21190-1300-4257-b556-2f80919df983,Investment,Medium Risk,2021-12-01
7499e28e-baeb-40af-8bf7-ab177bb616b9,85f21190-1300-4257-b556-2f80919df983,Checking,High Risk,2020-09-25
c443a969-0f7c-4c71-8aaf-67b7e0fbffb6,d8ae5391-7920-4077-8440-209addd69b2d,Retirement,Balanced,2022-12-03
c3f291a2-1ba9-43e1-8866-176fdcf40ed1,a72abe1d-9c75-4c69-992e-9d849db1ae78,Retirement,High Risk,2020-06-06
00539b4a-2629-47bc-b0e6-9b17f081620c,ec656500-1f6e-4748-b6ae-11f963dbe362,Checking,Low Risk,2020-05-30
c6627406-4d47-4919-b132-a9075734e6c3,ec656500-1f6e-4748-b6ae-11f963dbe362,Investment,Conservative,2022-02-28
3c82ad73-c13e-43e2-8b9e-408d09d79903,1d9c63c2-fcc2-477f-b6d5-cf8d8c584807,Joint,Conservative,2022-11-19
c9912007-e360-48d8-b611-6bda8d693336,1196a169-baf6-4939-b1ec-a57569d08c08,Joint,Medium Risk,2021-03-03
28d384c3-50c5-4f68-b09e-e98645c42183,1196a169-baf6-4939-b1ec-a57569d08c08,Savings,Balanced,2023-10-22
8bb0171f-d8d7-44c1-bc12-2a4e20146abc,1196a169-baf6-4939-b1ec-a57569d08c08,Investment,Conservative,2021-03-14
ce4c7c45-6a18-4bb6-b102-1ece4e8d0200,6a7f2dbd-5554-4a2e-97e7-934b9d6251b1,Investment,Medium Risk,2022-01-03
db60b5f6-7433-4e5a-aef9-53a1fc3fb80b,2b73ccc4-4f3f-4b57-9649-ec6c73033ab8,Checking,Medium Risk,2024-02-15
638ee6cb-a8ee-4752-b34e-acfa78762c1c,2b73ccc4-4f3f-4b57-9649-ec6c73033ab8,Investment,Aggressive,2022-11-06
7fdc5328-2e56-47e5-8e76-933336378b88,29bb56da-fbcd-4373-a29f-6d53c1037928,Checking,Conservative,2024-04-24
ddd89fd6-894e-4391-8aa2-763ee22aed38,1947738b-fcb9-417e-bca5-5eb58e827ba1,Business,Aggressive,2022-10-21
9cf87486-af06-481e-9186-00be13ce7d83,bc5579c3-769b-484b-9359-894d0cec6fa7,Investment,Conservative,2024-09-24
7acf1eba-78cd-449b-955e-49df79ab0f36,bc5579c3-769b-484b-9359-894d0cec6fa7,Checking,Low Risk,2021-12-21
80222de8-19c6-4e1e-aa2f-80e63e116b83,bc5579c3-769b-484b-9359-894d0cec6fa7,Investment,Aggressive,2023-07-25
ca899014-0f89-4572-9980-866c2c4769a9,e3058874-043d-47b2-9017-a8b1b776e9de,Checking,Aggressive,2023-09-11
e1862048-bd69-4199-abb9-86cf8772f849,e3058874-043d-47b2-9017-a8b1b776e9de,Business,Medium Risk,2024-04-03
0730fe3b-5127-4bdd-83fa-eeb2bab61a28,4b6fae63-56ee-43a8-8d41-b0e6d8cbeb2f,Retirement,Aggressive,2024-05-01
5e2c4040-2d07-4f24-86f9-c06ae85dbbfa,0ae0af39-7a54-4d93-bbcc-c409ece6e0aa,Retirement,High Risk,2022-07-02
841240fa-1d45-43fd-a8cd-274e0931e4a9,0ae0af39-7a54-4d93-bbcc-c409ece6e0aa,Checking,Aggressive,2022-01-09
0d946742-60fe-46b7-89e5-205135d0a0a3,0ae0af39-7a54-4d93-bbcc-c409ece6e0aa,Investment,High Risk,2023-10-11
d8b37bb9-f362-4922-a835-59dc5d03288c,6b4cd505-1b92-422b-b9a4-677528790969,Retirement,Conservative,2020-05-25
33a8250b-3d59-4a57-b8bc-595060f5c6d5,6b4cd505-1b92-422b-b9a4-677528790969,Business,Low Risk,2022-02-05
473e28d2-054d-4df1-afe0-90db1721fb11,6b4cd505-1b92-422b-b9a4-677528790969,Business,Conservative,2020-02-10
531bd604-6de9-4166-8304-5705c2337667,1d98b1bb-e474-424a-89cd-0934eb5f616d,Checking,Low Risk,2023-09-22
343ed007-ede5-437f-97b9-1ee1718efaaf,df882333-fc81-4541-9fb7-71b81b2fcfdb,Savings,Conservative,2021-09-28
0b65ea2c-5485-4c90-b29c-73f35de3065c,f34fc92b-fbae-45ed-ae2e-908c0cc1af42,Checking,Aggressive,2024-11-27
aa7ad0ea-0d32-482e-a951-a47c9335488a,f34fc92b-fbae-45ed-ae2e-908c0cc1af42,Joint,Aggressive,2020-09-25
04c4e9ba-2b6b-4ee4-8c4b-365e4ad6b135,f00993a5-cedc-4f9f-af96-6614d648fabd,Business,Conservative,2024-06-21
ec1516a5-e441-41ee-b0ee-8dc3fe001e58,f00993a5-cedc-4f9f-af96-6614d648fabd,Retirement,Medium Risk,2024-08-08
6c340405-e18e-4b35-b01a-c11364f744cc,3fa3230b-780a-4970-bf18-a5b4c0ad1594,Savings,Conservative,2023-02-16
cc87a2dd-89a9-405b-9a04-8253c893a285,774d5837-80e3-40d7-9741-4df563a68b1a,Checking,Aggressive,2020-06-13
6d0fcd6a-56d8-4ffc-b9e3-01995c38a888,774d5837-80e3-40d7-9741-4df563a68b1a,Joint,Balanced,2021-08-17
145c5d13-d172-4eeb-a5f8-40423be756c2,774d5837-80e3-40d7-9741-4df563a68b1a,Checking,Conservative,2022-06-22
ab1dbe0d-7315-41c9-9235-76c88d51a244,c963529f-5898-4a62-9cb3-35fcecd05b30,Retirement,Balanced,2021-11-04
bf31b6f3-4e0e-448e-b91a-424a59845c0d,c963529f-5898-4a62-9cb3-35fcecd05b30,Joint,High Risk,2023-08-11
1c9e8c41-b3a5-4a05-8ee5-774d0cd0cdc0,c963529f-5898-4a62-9cb3-35fcecd05b30,Retirement,Aggressive,2022-01-05
06c00638-7caa-4921-b375-a46c51164364,52a7f7cd-83df-40ea-9223-e4aa3bd60b01,Joint,Aggressive,2020-06-12
a1f0c6d5-a4b6-47c1-94d4-5457c1a59ab4,1280bb43-d9f8-45f1-9bae-58f1f5b2fe79,Retirement,Aggressive,2020-11-16
13aa1cb1-5034-4fa0-b273-f4cdf242e7c6,1280bb43-d9f8-45f1-9bae-58f1f5b2fe79,Savings,Aggressive,2023-02-05
23a6cdf1-91a2-4bcb-9fe2-0c882c68b1ac,0f0ec95d-2674-40e7-bc84-a893ab975635,Checking,Medium Risk,2022-01-25
a6f19dcf-1fae-4faa-be03-27cb35794fb5,0f0ec95d-2674-40e7-bc84-a893ab975635,Business,Balanced,2024-06-23
764dd9ba-7036-437d-8237-02ff8dced13e,0f0ec95d-2674-40e7-bc84-a893ab975635,Retirement,Low Risk,2022-03-24
00556ce4-c5a4-4b40-afe3-9499326ca583,d22e81a4-854f-4c36-85fb-4e50e2383c80,Checking,High Risk,2020-12-31
04f5b129-649b-4661-b329-3e34540c86f2,d22e81a4-854f-4c36-85fb-4e50e2383c80,Investment,Balanced,2022-11-09
213455db-3baf-4918-b58f-41a11bd271b5,5ef5dd0f-36bb-46ca-b453-be4d342dedd3,Checking,Medium Risk,2021-12-14
e827aa0d-f2f4-4505-847f-d97bbf35ce75,a3e48082-7f66-4cd1-bb1f-91ec3a00fd2e,Savings,Low Risk,2023-04-07
5d7b40a6-3e0f-4744-adc3-18de4f9a2f7d,a3e48082-7f66-4cd1-bb1f-91ec3a00fd2e,Checking,Conservative,2020-05-11
3d3c1962-0267-4d5a-bf6f-fc5cc27924f8,f9ccf60b-4bbd-4b20-a4d1-938e4637a548,Investment,Medium Risk,2023-03-13
84fe9af1-f609-4cbd-93eb-15ab34f1375e,f9ccf60b-4bbd-4b20-a4d1-938e4637a548,Checking,Conservative,2022-10-10
b8345660-1ee6-4169-b5b0-f30cd4bad54f,a27158d6-7147-489f-8bb2-402072d5deae,Checking,Aggressive,2022-01-17
8406674a-141b-4f07-9111-34f1e8e797e2,a27158d6-7147-489f-8bb2-402072d5deae,Checking,Low Risk,2023-11-17
8442b0a4-353f-49c1-abe5-49717dfd70ef,ddec20df-bc4f-4df3-9bff-885ab8020bdc,Business,Balanced,2020-04-04
c0754582-ea24-4446-b2f0-4e88afeaedb4,2e13fe44-d38a-4a4a-a53b-402a161019e1,Savings,Balanced,2020-11-17
bec1d08c-7c81-4e88-9360-f9aeeadb761d,2e13fe44-d38a-4a4a-a53b-402a161019e1,Joint,Low Risk,2024-08-14
cb0ade23-397d-4ccb-862c-1b301698569c,2e13fe44-d38a-4a4a-a53b-402a161019e1,Business,Conservative,2023-02-02
a285f44e-55f4-4444-8f75-c038382c0e0b,eb8f2bf6-a2d3-4b28-9b64-b8aefed3bcf6,Savings,High Risk,2024-03-08
780e058d-5c95-41e9-b7ae-4e34d2d74c84,eb8f2bf6-a2d3-4b28-9b64-b8aefed3bcf6,Savings,High Risk,2023-04-23
3e78a70f-2a23-423c-9675-20532675b886,11ba99e6-c406-4b6e-9aaf-7e396f7fb99a,Checking,Balanced,2022-12-23
629e6ba9-5ee4-48ee-bf97-b8ac01023679,11ba99e6-c406-4b6e-9aaf-7e396f7fb99a,Retirement,High Risk,2024-04-19
1671bea8-de47-4406-b800-53cc9c3df5b8,11ba99e6-c406-4b6e-9aaf-7e396f7fb99a,Checking,Aggressive,2024-07-07
1a772030-90a6-4232-833d-30b08e6e2cc3,6e763cc8-dd45-4d23-a7dc-6b8008e14621,Retirement,Conservative,2023-01-06
b4b90c14-dc5a-4fae-9242-5fa85cb00664,6e763cc8-dd45-4d23-a7dc-6b8008e14621,Retirement,High Risk,2023-07-09
65374bee-dd9f-4efd-b543-3bbe3b97a6f5,e88db5a9-d279-43c7-8296-405cf74d032f,Joint,Balanced,2023-05-21
30e33afa-b72b-4e8c-8b98-4db27d551f70,e88db5a9-d279-43c7-8296-405cf74d032f,Savings,Medium Risk,2020-07-24
1d7baf25-9651-4061-a867-5718e81fa77f,e88db5a9-d279-43c7-8296-405cf74d032f,Joint,Aggressive,2020-05-20
6cdc1dda-960c-49c6-af78-f59b4ce5110f,17fec1b1-e503-480b-a2b8-231b03fd93fb,Business,High Risk,2020-06-30
8358f456-5c3c-4477-8e78-e3d0ba0eff52,17fec1b1-e503-480b-a2b8-231b03fd93fb,Checking,Balanced,2022-07-24
a6c25d8e-8dc2-4e68-bf04-c6949eb2ffe2,670bac08-2c8e-4121-ad95-8fb6c2f34bf8,Checking,Balanced,2022-11-18
1d1a96cb-c0f4-468c-81d6-5d2b02fd036c,670bac08-2c8e-4121-ad95-8fb6c2f34bf8,Investment,Balanced,2020-10-17
f2fd7268-5f44-4dde-99d3-37b6cd75d336,670bac08-2c8e-4121-ad95-8fb6c2f34bf8,Retirement,High Risk,2020-02-29
d5cba320-a9d9-41bd-8a2c-05ef7c4b2e60,9a97b95c-f683-4d0f-a150-c9f9e08d862a,Checking,Conservative,2023-11-09
0e157060-bf64-4032-b8e9-8fd0066658c4,7cd68b3c-58c8-47cd-8593-126892b2ca19,Business,Balanced,2021-07-20
ea4edff7-86d5-4b16-9ba4-9d898a9bf5b0,8f921140-8dc9-4dc4-84e2-c53c24b9e276,Business,Aggressive,2022-03-08
54945a86-e93d-45ea-9317-859c4e35a049,8f921140-8dc9-4dc4-84e2-c53c24b9e276,Joint,Balanced,2024-09-09
7046fb66-3249-4862-9fe3-ce26bd46811c,8f921140-8dc9-4dc4-84e2-c53c24b9e276,Business,High Risk,2023-10-07
606829d0-026c-492c-9fb2-13d3bfb133fb,c7f8590d-c800-4e9e-8c64-5d61cafdc7be,Savings,High Risk,2020-01-27
92623296-cebb-4280-9bc6-02579e8b5e7f,c7f8590d-c800-4e9e-8c64-5d61cafdc7be,Retirement,Low Risk,2021-05-26
58794a2c-e4ec-43c3-abbe-f5f389419afc,5936f4d3-78b9-422d-9e38-d2fd5ef40da8,Retirement,Conservative,2024-11-15
3742482d-5bbb-4d6c-a291-464e64baa9c5,5936f4d3-78b9-422d-9e38-d2fd5ef40da8,Checking,Balanced,2020-11-24
0ceb9e64-44c0-41bb-a8d7-115fef31aea0,5936f4d3-78b9-422d-9e38-d2fd5ef40da8,Business,Conservative,2024-10-04
40ed7559-3b9a-476b-879d-514406c1387a,e131ca14-1148-4c0d-b67b-e0afa3c15559,Checking,Low Risk,2024-08-19
85b12fea-869b-4b39-8ab8-e06ebee3cba9,e131ca14-1148-4c0d-b67b-e0afa3c15559,Business,Conservative,2020-04-29
f80b64f8-89a6-49c1-b9d6-56c653c193ee,7bd44c58-2b6b-4b71-9e2f-0e46e63e9d53,Investment,Medium Risk,2021-02-19
93598f85-64d4-413a-9a2e-687d11ca48ba,7bd44c58-2b6b-4b71-9e2f-0e46e63e9d53,Retirement,Aggressive,2022-04-11
cccb27fc-3346-474a-bc28-2941d3fa16a6,7bd44c58-2b6b-4b71-9e2f-0e46e63e9d53,Investment,Aggressive,2022-05-11
597647a0-beec-4270-abab-27e9336070c4,59cace79-820b-48d3-b486-4647d3d07461,Business,Medium Risk,2020-06-25
a0aaaee8-2082-4503-a837-e56dc8ea3428,fff82997-6f7f-4dad-b173-e60026edaf61,Investment,Conservative,2024-05-16
cfccea83-3407-4539-bced-0fe439ae22dd,fff82997-6f7f-4dad-b173-e60026edaf61,Investment,Aggressive,2021-06-22
1bd9ef6a-8f20-45ab-a657-7465f5daf950,18f32d46-e4f1-434a-9b6e-8fba5be61e17,Business,Balanced,2024-01-20
6eab2382-4797-427e-9c8e-c2d3f9fff38b,18f32d46-e4f1-434a-9b6e-8fba5be61e17,Retirement,Medium Risk,2024-02-01
6032c351-ef4d-4388-a71e-bd517ecf9611,18f32d46-e4f1-434a-9b6e-8fba5be61e17,Retirement,Balanced,2021-08-26
1e7efc8b-5039-4620-b992-1b8b2f075074,19140785-d26d-4d6d-935d-aada12ca873a,Business,High Risk,2021-09-22
2fc3c332-76ec-4bac-9ba2-7d244574fc9b,19140785-d26d-4d6d-935d-aada12ca873a,Savings,Balanced,2020-11-08
dfbb57ec-bc94-4245-8370-7b4d06dfb54a,669bd82b-cd98-4fc0-90b2-4e1110760fda,Checking,High Risk,2023-10-02
a369f617-62dd-4eb8-b645-3f0b61e4bdf5,20a9610e-1892-417b-9a18-d1658b20b7e9,Investment,Medium Risk,2022-08-21
e8aaff16-2412-4aac-911b-e6ee76a8b429,20a9610e-1892-417b-9a18-d1658b20b7e9,Joint,High Risk,2022-03-23
f4603e66-3e5d-477a-b7e6-5bc2689ca57b,20a9610e-1892-417b-9a18-d1658b20b7e9,Retirement,Low Risk,2022-11-02
995d932a-b22f-404e-86b3-4c46b1c8a176,b230b0af-02d5-4ec8-870e-491eb4a880c9,Joint,Aggressive,2024-01-25
3b8717e9-eac3-471a-bf7f-73df653987e0,cf6702bc-e3e5-4c8e-a91c-bcc81dc3422b,Savings,Balanced,2022-10-30
fc909b82-efda-4365-a383-72bda025d759,725e8079-4dba-4034-b127-dc64de3aa572,Investment,Medium Risk,2023-09-26
ff6496e1-e6d2-4198-be0e-996e14da88c4,725e8079-4dba-4034-b127-dc64de3aa572,Business,High Risk,2020-02-28
793fecb7-2d11-48fb-9e65-dda8f7149b35,725e8079-4dba-4034-b127-dc64de3aa572,Retirement,High Risk,2024-11-17
dd660d94-e85a-4ca5-951f-b53a965eb9d8,548fff68-a9a0-488f-888f-e51a553296f3,Investment,Balanced,2020-03-16
beed6f5a-2e48-4fa2-b8f9-c1c8f65910ed,2fe3ed38-7e24-474d-8eb2-fb2f08b3615d,Savings,Balanced,2020-09-17
045aae27-cf69-4c96-8a6d-9fbc23a53707,2fe3ed38-7e24-474d-8eb2-fb2f08b3615d,Retirement,Conservative,2021-09-21
afa23631-f66f-40d5-b6fd-92b138fd6563,2fe3ed38-7e24-474d-8eb2-fb2f08b3615d,Investment,Aggressive,2021-02-11
740ea737-9ccd-4aab-890e-90611ab7ce92,4a0bba75-fafe-48d8-b4fa-746c0a2d743b,Business,Aggressive,2020-01-13
9a01f3e8-ccac-485c-83a4-b2cad55d7daf,bce61455-1a9a-4261-bd4f-a6f0caeaaba2,Investment,High Risk,2019-12-27
82ba524a-dbd1-4534-8472-7d5874348ed4,bce61455-1a9a-4261-bd4f-a6f0caeaaba2,Checking,Medium Risk,2023-11-21
74943b7d-b72b-4630-bcf5-81299002d90f,11253573-7d6f-4a5a-b2f0-17b6fa9578e9,Business,High Risk,2022-09-29
fc48b23e-d273-48cb-8341-298cc16032df,11253573-7d6f-4a5a-b2f0-17b6fa9578e9,Checking,Conservative,2022-11-30
242f242c-5a4f-4245-8c08-e9729c08f661,11253573-7d6f-4a5a-b2f0-17b6fa9578e9,Joint,Medium Risk,2022-04-03
a3ec73a2-d0dd-499c-a95e-eacbddc0b556,8fb180e8-83c3-4601-bcb1-8ff61760d078,Retirement,Medium Risk,2021-05-15
c73d1def-4bc6-40be-abc1-b4592b051e94,8fb180e8-83c3-4601-bcb1-8ff61760d078,Retirement,Low Risk,2024-10-20
12fdd37b-84df-4231-9b17-266bf32b7d8a,6bdcc11a-fa54-4997-a588-05de5234b6af,Investment,Conservative,2023-09-15
3bb16ee0-00fc-4164-8319-2e528a256029,3a352cbb-c8dc-447c-8bb6-ccc08a24c4f1,Retirement,Aggressive,2024-07-04
353b4189-1060-49c1-9e14-e6cbc3c0b468,3a352cbb-c8dc-447c-8bb6-ccc08a24c4f1,Investment,High Risk,2024-06-25
be04a399-fc2e-480c-a38f-39a16db6e917,3a352cbb-c8dc-447c-8bb6-ccc08a24c4f1,Investment,Low Risk,2024-05-07
b4489580-55eb-455f-8de6-e7f83d01066d,229e0a23-838d-4296-a036-f02e5e71ac1b,Investment,Aggressive,2024-07-24
e3d78ce1-e5f1-4407-af15-eb537f0c7968,229e0a23-838d-4296-a036-f02e5e71ac1b,Checking,High Risk,2023-12-29
9cc197ff-0bf8-4cea-85d5-72796f0ce571,8e404136-6828-4ea2-9d96-33c6759b32da,Investment,Aggressive,2021-12-04
c33e940a-c52b-4745-9e9f-1cb7872e702f,8e404136-6828-4ea2-9d96-33c6759b32da,Savings,Balanced,2022-10-01
1a3db821-cf52-4c95-b477-544574f370f5,8e404136-6828-4ea2-9d96-33c6759b32da,Joint,Conservative,2023-03-01
8d5b8945-7b9e-4045-b7d7-91941fb3adc5,356c21ac-561d-4679-b3bf-c4672ee4757b,Retirement,Low Risk,2024-08-06
0e0a54d8-4f8f-493b-b63b-ec4dd6fad555,356c21ac-561d-4679-b3bf-c4672ee4757b,Business,Medium Risk,2024-06-18
248bcd27-f6cf-4253-9fc1-f65b1183d338,356c21ac-561d-4679-b3bf-c4672ee4757b,Savings,Low Risk,2022-08-27
2d736551-076a-4a01-8637-ae111bdce6df,0d33a9eb-420e-4282-b9f2-a09d84efb989,Retirement,Balanced,2021-12-28
ac10a2ec-3538-4bab-a5fb-39cb8b83eb7e,0d33a9eb-420e-4282-b9f2-a09d84efb989,Checking,High Risk,2022-10-13
afa232f7-e3c7-479d-9bb1-90bb9518794b,01a5efb7-bce9-4e0d-9936-a5a5acac53cd,Joint,Low Risk,2022-09-14
bb226201-90c0-48d7-9c47-0e4105f363ca,bb4fac29-3c17-470f-a685-9f530c2b5e97,Savings,Medium Risk,2021-06-13
c664ca4a-82ee-4b46-9fb5-c8042b2f3964,5ecf9c5d-e32f-4413-a1f5-e0debba9a717,Investment,Low Risk,2023-11-07
9de34675-d5b3-4c20-9c99-e63760323c8c,5ecf9c5d-e32f-4413-a1f5-e0debba9a717,Business,Balanced,2021-09-28
39d8d448-579c-4433-8a5a-2c955e94ad05,5ecf9c5d-e32f-4413-a1f5-e0debba9a717,Business,Low Risk,2022-12-15
245242f8-08a5-41f0-b30a-fbde914ee045,6a30f883-1a6a-4a41-b24c-c31c3827d7de,Business,Balanced,2022-11-25
92d76923-cc72-4b0e-bc6a-3103e0a07643,6a30f883-1a6a-4a41-b24c-c31c3827d7de,Retirement,Conservative,2024-04-05
ea818f30-5944-4da7-bdec-f4bb094f5d2e,9726e787-7441-48b6-8c73-3b32ee2ed43f,Business,Medium Risk,2020-04-16
7b34f8a7-04e5-4be6-8e76-29a968a5fa05,9726e787-7441-48b6-8c73-3b32ee2ed43f,Retirement,Aggressive,2022-09-21
d7258030-24f9-4541-b24e-3d4063786829,8ffd8c09-715e-4b9b-b1c0-ee960a8f2f21,Joint,Balanced,2021-02-05
e692a228-3eee-49e7-997a-14ab8e107bfc,8ffd8c09-715e-4b9b-b1c0-ee960a8f2f21,Business,Conservative,2023-09-10
4a59a7f2-b4aa-40b5-a550-fc6c197a3634,8ffd8c09-715e-4b9b-b1c0-ee960a8f2f21,Retirement,Aggressive,2022-02-10
21274dae-f27b-40bc-9985-2d130052f8ca,78ae6fd3-7818-46b8-b5ca-75b10adc947c,Checking,Aggressive,2021-12-06
ecee7892-9279-4256-9f62-fe57367f72ac,78ae6fd3-7818-46b8-b5ca-75b10adc947c,Investment,High Risk,2020-06-13
91540210-8622-40e0-b975-7370c7913e45,f003964e-88a1-47ec-8206-883cde40921c,Business,Medium Risk,2022-05-02
0408247b-40d5-4b3f-a7b6-202b4afc1a98,f003964e-88a1-47ec-8206-883cde40921c,Checking,Medium Risk,2023-04-30
d198e117-5111-42e1-83b9-e61ef46722e2,24b1e7db-71ab-4546-9407-1159ed3f8765,Business,Medium Risk,2020-01-28
eee0470e-3efb-4937-8d43-955644a091a4,4df701e5-9deb-4faa-8ba2-65b87ff633c3,Joint,Aggressive,2022-12-05
4ef11823-b059-4aec-83db-52bb09ef269f,210b6e80-0c67-4370-b63f-709a56433218,Joint,Conservative,2024-11-20
dbab0ba1-96ed-45b1-88a5-c195343cef34,56adb0b0-9904-4d51-865f-de8948f9b4b4,Checking,Conservative,2022-11-28
b2f431e9-1a08-4232-a608-d7982ed247c0,8cdf984d-30c9-4dd7-b4aa-5aae3e15d43e,Joint,Aggressive,2024-10-10
74ec4bbf-7174-4498-b9d8-ba1fbed74f9d,8cdf984d-30c9-4dd7-b4aa-5aae3e15d43e,Retirement,Low Risk,2023-03-29
aa63caa0-e552-4072-9c49-53bdb7b03bc9,8cdf984d-30c9-4dd7-b4aa-5aae3e15d43e,Business,Low Risk,2020-08-14
b0cc9e99-a151-425a-bc56-7f1ab97c9bbb,b3ca472a-ca69-4a0d-bb95-ca1088bf11da,Savings,High Risk,2022-01-05
